location,estimate_type,year,grilse,adults,totals
Hatchery Spawners Subtotals,Spawner Escapement,2022,,1094.0,263.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,1890.0,2153.0,291.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,1274.0,1565.0,
Hatchery Spawners Subtotals,Spawner Escapement,2022,43.0,812.0,855.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,655.0,1306.0,1961.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,67.0,927.0,994.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,,393.0,3775.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,4168.0,927.0,5972.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,6899.0,106.0,4403.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,4509.0,,88.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,2233.0,2321.0,423.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,2253.0,2676.0,42.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,1721.0,1763.0,
Hatchery Spawners Subtotals,Spawner Escapement,2020,,34.0,874.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,908.0,179.0,1003.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,1182.0,224.0,1286.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,1510.0,,99.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,124.0,223.0,25.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,119.0,144.0,148.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,228.0,376.0,
Hatchery Spawners Subtotals,Spawner Escapement,2021,929.0,11818.0,12747.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,3332.0,16943.0,20275.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,989.0,14769.0,15758.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,,,3885.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,14071.0,17956.0,3238.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,12859.0,,3051.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,7023.0,10074.0,
Hatchery Spawners Subtotals,Spawner Escapement,2022,,97.0,214.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,311.0,33.0,130.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,163.0,51.0,117.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,168.0,,37.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,82.0,119.0,32.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,124.0,156.0,60.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,141.0,201.0,
Hatchery Spawners Subtotals,Spawner Escapement,2020,4019.0,14367.0,18386.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,3303.0,13113.0,16416.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,3162.0,7281.0,10443.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,,4948.0,26185.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,31133.0,6635.0,30056.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,36691.0,4151.0,22050.0
Hatchery Spawners Subtotals,Spawner Escapement,2020,26201.0,,8176.0
Hatchery Spawners Subtotals,Spawner Escapement,2021,34516.0,42692.0,7258.0
Hatchery Spawners Subtotals,Spawner Escapement,2022,42906.0,50164.0,5330.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1978,122.0,854.0,976.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1979,216.0,484.0,700.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1980,835.0,727.0,1562.0
Trinity River basin (above Willow Creek),In-river Harvest,1978,,,
Trinity River basin (above Willow Creek),In-river Harvest,1979,,,765.0
Trinity River basin (above Willow Creek),In-river Harvest,1980,1157.0,1922.0,2456.0
Trinity River basin (above Willow Creek),In-river Harvest,1978,998.0,3454.0,
Trinity River basin (above Willow Creek),In-river Harvest,1979,1960.0,840.0,2800.0
Trinity River basin (above Willow Creek),In-river Harvest,1980,1200.0,500.0,1700.0
Trinity River basin (above Willow Creek),In-river Harvest,1978,2600.0,2771.0,5371.0
Trinity River basin (above Willow Creek),In-river Harvest,1979,,2082.0,1694.0
Trinity River basin (above Willow Creek),In-river Harvest,1980,3776.0,2181.0,2141.0
Trinity River basin (above Willow Creek),In-river Harvest,1978,4322.0,5891.0,4496.0
Trinity River basin (above Willow Creek),In-river Harvest,1979,10387.0,,
Trinity River basin (above Willow Creek),In-river Harvest,1980,,,
Trinity River basin (above Willow Creek),In-river Harvest,1978,,,
Trinity River basin (above Willow Creek),In-river Harvest,1979,495.0,9605.0,10100.0
Trinity River basin (above Willow Creek),In-river Harvest,1980,,,
Trinity River basin (above Willow Creek),In-river Harvest,1978,,,
Trinity River basin (above Willow Creek),In-river Harvest,1979,,272.0,1528.0
Trinity River basin (above Willow Creek),In-river Harvest,1980,1800.0,,
Trinity River basin (above Willow Creek),In-river Harvest,1978,,,
Trinity River basin (above Willow Creek),In-river Harvest,1979,,,220.0
Trinity River basin (above Willow Creek),In-river Harvest,1980,880.0,1100.0,
Trinity River basin (above Willow Creek),In-river Harvest,1978,1800.0,18200.0,20000.0
Trinity River basin (above Willow Creek),In-river Harvest,1979,1350.0,13650.0,15000.0
Trinity River basin (above Willow Creek),In-river Harvest,1980,987.0,12013.0,13000.0
Total In-river Harvest,In-river Harvest,1978,,3882.0,19894.0
Total In-river Harvest,In-river Harvest,1979,23776.0,3531.0,15791.0
Total In-river Harvest,In-river Harvest,1980,19322.0,6878.0,16509.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1981,536.0,1714.0,2250.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1982,1252.0,3539.0,4791.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1983,60.0,750.0,810.0
Trinity River basin (above Willow Creek),In-river Harvest,1981,1456.0,3174.0,4630.0
Trinity River basin (above Willow Creek),In-river Harvest,1982,2554.0,2321.0,4875.0
Trinity River basin (above Willow Creek),In-river Harvest,1983,116.0,2360.0,2476.0
Trinity River basin (above Willow Creek),In-river Harvest,1981,,5260.0,1095.0
Trinity River basin (above Willow Creek),In-river Harvest,1982,6355.0,8678.0,2479.0
Trinity River basin (above Willow Creek),In-river Harvest,1983,11157.0,175.0,1125.0
Trinity River basin (above Willow Creek),In-river Harvest,1981,1300.0,,7252.0
Trinity River basin (above Willow Creek),In-river Harvest,1982,5983.0,13235.0,12484.0
Trinity River basin (above Willow Creek),In-river Harvest,1983,8339.0,20823.0,351.0
Trinity River basin (above Willow Creek),In-river Harvest,1981,4235.0,4586.0,
Trinity River basin (above Willow Creek),In-river Harvest,1982,,912.0,23097.0
Trinity River basin (above Willow Creek),In-river Harvest,1983,24009.0,290.0,4547.0
Trinity River basin (above Willow Creek),In-river Harvest,1981,4837.0,12.0,800.0
Trinity River basin (above Willow Creek),In-river Harvest,1982,812.0,,1104.0
Trinity River basin (above Willow Creek),In-river Harvest,1983,8405.0,9509.0,1195.0
Trinity River basin (above Willow Creek),In-river Harvest,1981,8424.0,9619.0,121.0
Trinity River basin (above Willow Creek),In-river Harvest,1982,5700.0,5821.0,
Trinity River basin (above Willow Creek),In-river Harvest,1983,449.0,1531.0,1980.0
Trinity River basin (above Willow Creek),In-river Harvest,1981,314.0,1511.0,1825.0
Trinity River basin (above Willow Creek),In-river Harvest,1982,30.0,1390.0,1420.0
Trinity River basin (above Willow Creek),In-river Harvest,1983,,2465.0,33033.0
Trinity River basin (above Willow Creek),In-river Harvest,1981,35498.0,1799.0,14482.0
Trinity River basin (above Willow Creek),In-river Harvest,1982,16281.0,163.0,7890.0
Trinity River basin (above Willow Creek),In-river Harvest,1983,8053.0,,9717.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1984,175.0,548.0,723.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1985,1479.0,,3906.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1986,704.0,2456.0,3160.0
Trinity River basin (above Willow Creek),In-river Harvest,1984,393.0,736.0,1129.0
Trinity River basin (above Willow Creek),In-river Harvest,1985,5442.0,,5596.0
Trinity River basin (above Willow Creek),In-river Harvest,1986,3438.0,12039.0,15477.0
Trinity River basin (above Willow Creek),In-river Harvest,1984,,384.0,2056.0
Trinity River basin (above Willow Creek),In-river Harvest,1985,2440.0,4274.0,
Trinity River basin (above Willow Creek),In-river Harvest,1986,5275.0,5266.0,6532.0
Trinity River basin (above Willow Creek),In-river Harvest,1984,11798.0,,952.0
Trinity River basin (above Willow Creek),In-river Harvest,1985,3340.0,4292.0,11195.0
Trinity River basin (above Willow Creek),In-river Harvest,1986,,14777.0,9408.0
Trinity River basin (above Willow Creek),In-river Harvest,1984,21027.0,30435.0,
Trinity River basin (above Willow Creek),In-river Harvest,1985,,132.0,11878.0
Trinity River basin (above Willow Creek),In-river Harvest,1986,12010.0,132.0,5700.0
Trinity River basin (above Willow Creek),In-river Harvest,1984,5832.0,191.0,15286.0
Trinity River basin (above Willow Creek),In-river Harvest,1985,15477.0,,183.0
Trinity River basin (above Willow Creek),In-river Harvest,1986,5622.0,5805.0,476.0
Trinity River basin (above Willow Creek),In-river Harvest,1984,3925.0,4401.0,377.0
Trinity River basin (above Willow Creek),In-river Harvest,1985,5033.0,5410.0,
Trinity River basin (above Willow Creek),In-river Harvest,1986,140.0,1170.0,1310.0
Trinity River basin (above Willow Creek),In-river Harvest,1984,,,
Trinity River basin (above Willow Creek),In-river Harvest,1985,286.0,4808.0,5094.0
Trinity River basin (above Willow Creek),In-river Harvest,1986,,455.0,18670.0
Trinity River basin (above Willow Creek),In-river Harvest,1984,19125.0,1555.0,11566.0
Trinity River basin (above Willow Creek),In-river Harvest,1985,13121.0,854.0,25127.0
Trinity River basin (above Willow Creek),In-river Harvest,1986,25981.0,,1407.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1987,146.0,2455.0,2601.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1988,124.0,3367.0,3491.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1989,137.0,1328.0,1465.0
Trinity River basin (above Willow Creek),In-river Harvest,1987,923.0,9433.0,10356.0
Trinity River basin (above Willow Creek),In-river Harvest,1988,2735.0,9341.0,12076.0
Trinity River basin (above Willow Creek),In-river Harvest,1989,209.0,3054.0,3263.0
Trinity River basin (above Willow Creek),In-river Harvest,1987,,4367.0,8281.0
Trinity River basin (above Willow Creek),In-river Harvest,1988,12648.0,2552.0,9495.0
Trinity River basin (above Willow Creek),In-river Harvest,1989,12047.0,1921.0,4393.0
Trinity River basin (above Willow Creek),In-river Harvest,1987,6314.0,,5436.0
Trinity River basin (above Willow Creek),In-river Harvest,1988,20169.0,25605.0,5411.0
Trinity River basin (above Willow Creek),In-river Harvest,1989,22203.0,27614.0,2267.0
Trinity River basin (above Willow Creek),In-river Harvest,1987,8775.0,11042.0,
Trinity River basin (above Willow Creek),In-river Harvest,1988,,36.0,39978.0
Trinity River basin (above Willow Creek),In-river Harvest,1989,40014.0,138.0,36914.0
Trinity River basin (above Willow Creek),In-river Harvest,1987,37052.0,0.0,37130.0
Trinity River basin (above Willow Creek),In-river Harvest,1988,37130.0,,117.0
Trinity River basin (above Willow Creek),In-river Harvest,1989,8136.0,8253.0,173.0
Trinity River basin (above Willow Creek),In-river Harvest,1987,9667.0,9840.0,120.0
Trinity River basin (above Willow Creek),In-river Harvest,1988,4961.0,5081.0,
Trinity River basin (above Willow Creek),In-river Harvest,1989,262.0,4982.0,5244.0
Trinity River basin (above Willow Creek),In-river Harvest,1987,267.0,5070.0,5337.0
Trinity River basin (above Willow Creek),In-river Harvest,1988,71.0,3474.0,3545.0
Trinity River basin (above Willow Creek),In-river Harvest,1989,,415.0,53096.0
Trinity River basin (above Willow Creek),In-river Harvest,1987,53511.0,578.0,51651.0
Trinity River basin (above Willow Creek),In-river Harvest,1988,52229.0,191.0,45565.0
Trinity River basin (above Willow Creek),In-river Harvest,1989,45756.0,,5851.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1990,58.0,291.0,349.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1991,19.0,314.0,333.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1992,13.0,20.0,33.0
Trinity River basin (above Willow Creek),In-river Harvest,1990,22.0,328.0,350.0
Trinity River basin (above Willow Creek),In-river Harvest,1991,94.0,1177.0,1271.0
Trinity River basin (above Willow Creek),In-river Harvest,1992,158.0,314.0,472.0
Trinity River basin (above Willow Creek),In-river Harvest,1990,,2020.0,2934.0
Trinity River basin (above Willow Creek),In-river Harvest,1991,4954.0,573.0,1892.0
Trinity River basin (above Willow Creek),In-river Harvest,1992,2465.0,3949.0,668.0
Trinity River basin (above Willow Creek),In-river Harvest,1990,4617.0,,2100.0
Trinity River basin (above Willow Creek),In-river Harvest,1991,3553.0,5653.0,686.0
Trinity River basin (above Willow Creek),In-river Harvest,1992,3383.0,4069.0,4120.0
Trinity River basin (above Willow Creek),In-river Harvest,1990,1002.0,5122.0,
Trinity River basin (above Willow Creek),In-river Harvest,1991,,13.0,3648.0
Trinity River basin (above Willow Creek),In-river Harvest,1992,3661.0,7.0,3902.0
Trinity River basin (above Willow Creek),In-river Harvest,1990,3909.0,124.0,1152.0
Trinity River basin (above Willow Creek),In-river Harvest,1991,1276.0,,141.0
Trinity River basin (above Willow Creek),In-river Harvest,1992,3447.0,3588.0,25.0
Trinity River basin (above Willow Creek),In-river Harvest,1990,5016.0,5041.0,200.0
Trinity River basin (above Willow Creek),In-river Harvest,1991,3687.0,3887.0,
Trinity River basin (above Willow Creek),In-river Harvest,1992,36.0,811.0,847.0
Trinity River basin (above Willow Creek),In-river Harvest,1990,30.0,1280.0,1310.0
Trinity River basin (above Willow Creek),In-river Harvest,1991,42.0,946.0,988.0
Trinity River basin (above Willow Creek),In-river Harvest,1992,,190.0,7906.0
Trinity River basin (above Willow Creek),In-river Harvest,1990,8096.0,62.0,10198.0
Trinity River basin (above Willow Creek),In-river Harvest,1991,10260.0,366.0,5785.0
Trinity River basin (above Willow Creek),In-river Harvest,1992,6151.0,,2290.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1993,23.0,669.0,692.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1994,246.0,662.0,908.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1995,323.0,956.0,1279.0
Trinity River basin (above Willow Creek),In-river Harvest,1993,172.0,391.0,563.0
Trinity River basin (above Willow Creek),In-river Harvest,1994,547.0,260.0,807.0
Trinity River basin (above Willow Creek),In-river Harvest,1995,554.0,2779.0,3333.0
Trinity River basin (above Willow Creek),In-river Harvest,1993,,1730.0,2112.0
Trinity River basin (above Willow Creek),In-river Harvest,1994,3842.0,1763.0,910.0
Trinity River basin (above Willow Creek),In-river Harvest,1995,2673.0,3543.0,
Trinity River basin (above Willow Creek),In-river Harvest,1993,5889.0,,1925.0
Trinity River basin (above Willow Creek),In-river Harvest,1994,3172.0,5097.0,2556.0
Trinity River basin (above Willow Creek),In-river Harvest,1995,1832.0,4388.0,4420.0
Trinity River basin (above Willow Creek),In-river Harvest,1993,6081.0,10501.0,
Trinity River basin (above Willow Creek),In-river Harvest,1994,,62.0,3017.0
Trinity River basin (above Willow Creek),In-river Harvest,1995,3079.0,81.0,4362.0
Trinity River basin (above Willow Creek),In-river Harvest,1993,4443.0,137.0,5119.0
Trinity River basin (above Willow Creek),In-river Harvest,1994,5256.0,,80.0
Trinity River basin (above Willow Creek),In-river Harvest,1995,5127.0,5207.0,118.0
Trinity River basin (above Willow Creek),In-river Harvest,1993,5064.0,5182.0,152.0
Trinity River basin (above Willow Creek),In-river Harvest,1994,7055.0,7207.0,
Trinity River basin (above Willow Creek),In-river Harvest,1995,33.0,1492.0,1525.0
Trinity River basin (above Willow Creek),In-river Harvest,1993,94.0,2266.0,2360.0
Trinity River basin (above Willow Creek),In-river Harvest,1994,268.0,3383.0,3651.0
Trinity River basin (above Willow Creek),In-river Harvest,1995,,175.0,9636.0
Trinity River basin (above Willow Creek),In-river Harvest,1993,9811.0,293.0,11692.0
Trinity River basin (above Willow Creek),In-river Harvest,1994,11985.0,557.0,15557.0
Trinity River basin (above Willow Creek),In-river Harvest,1995,16114.0,,2100.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1996,100.0,3110.0,3210.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1997,49.0,2182.0,2231.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1998,124.0,1603.0,1727.0
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,1996,1128.0,4052.0,5180.0
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,1997,1226.0,512.0,1738.0
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,1998,406.0,1270.0,1676.0
Trinity River basin (above Willow Creek),In-river Harvest,1996,331.0,1214.0,
Trinity River basin (above Willow Creek),In-river Harvest,1997,353.0,1331.0,
Trinity River basin (above Willow Creek),In-river Harvest,1998,275.0,3262.0,
Trinity River basin (above Willow Creek),In-river Harvest,1996,,753.0,4390.0
Trinity River basin (above Willow Creek),In-river Harvest,1997,5143.0,781.0,1651.0
Trinity River basin (above Willow Creek),In-river Harvest,1998,,303.0,1575.0
Trinity River basin (above Willow Creek),In-river Harvest,1996,,,2312.0
Trinity River basin (above Willow Creek),In-river Harvest,1997,12766.0,15078.0,2409.0
Trinity River basin (above Willow Creek),In-river Harvest,1998,5676.0,8085.0,1108.0
Trinity River basin (above Willow Creek),In-river Harvest,1996,,8818.0,
Trinity River basin (above Willow Creek),In-river Harvest,1997,,163.0,49113.0
Trinity River basin (above Willow Creek),In-river Harvest,1998,49276.0,21.0,5574.0
Trinity River basin (above Willow Creek),In-river Harvest,1996,5595.0,16.0,3454.0
Trinity River basin (above Willow Creek),In-river Harvest,1997,3470.0,,19.0
Trinity River basin (above Willow Creek),In-river Harvest,1998,4593.0,4612.0,8.0
Trinity River basin (above Willow Creek),In-river Harvest,1996,5275.0,5283.0,32.0
Trinity River basin (above Willow Creek),In-river Harvest,1997,5198.0,5230.0,
Trinity River basin (above Willow Creek),In-river Harvest,1998,8.0,2770.0,2778.0
Trinity River basin (above Willow Creek),In-river Harvest,1996,6.0,1238.0,1244.0
Trinity River basin (above Willow Creek),In-river Harvest,1997,5.0,1535.0,1540.0
Trinity River basin (above Willow Creek),In-river Harvest,1998,,190.0,56476.0
Trinity River basin (above Willow Creek),In-river Harvest,1996,56666.0,35.0,12087.0
Trinity River basin (above Willow Creek),In-river Harvest,1997,12122.0,53.0,10187.0
Trinity River basin (above Willow Creek),In-river Harvest,1998,10240.0,,2502.0
Klamath River (below Hwy 101 bridge),In-river Harvest,1999,37.0,177.0,214.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2000,108.0,1190.0,1298.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2001,298.0,4620.0,4918.0
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,1999,,,
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,2000,972.0,1006.0,1978.0
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,2001,825.0,1960.0,2785.0
Klamath River (Coon Cr Falls to IGH),In-river Harvest,1999,,,
Klamath River (Coon Cr Falls to IGH),In-river Harvest,2000,117.0,1549.0,
Klamath River (Coon Cr Falls to IGH),In-river Harvest,2001,242.0,3041.0,3283.0
Trinity River basin above Weitchpec aa/,In-river Harvest,1999,572.0,422.0,994.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2000,385.0,1905.0,2290.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2001,135.0,2513.0,2648.0
Angler Harvest Subtotals,In-river Harvest,1999,,1616.0,2282.0
Angler Harvest Subtotals,In-river Harvest,2000,3898.0,1582.0,5650.0
Angler Harvest Subtotals,In-river Harvest,2001,7232.0,1500.0,12134.0
Angler Harvest Subtotals,In-river Harvest,1999,13634.0,,
Angler Harvest Subtotals,In-river Harvest,2000,126.0,4387.0,4513.0
Angler Harvest Subtotals,In-river Harvest,2001,35.0,17278.0,17313.0
Angler Harvest Subtotals,In-river Harvest,1999,261.0,28967.0,29228.0
Angler Harvest Subtotals,In-river Harvest,2000,,49.0,7295.0
Angler Harvest Subtotals,In-river Harvest,2001,7344.0,140.0,6175.0
Angler Harvest Subtotals,In-river Harvest,1999,6315.0,78.0,4724.0
Angler Harvest Subtotals,In-river Harvest,2000,4802.0,,96.0
Angler Harvest Subtotals,In-river Harvest,2001,2978.0,3074.0,128.0
Angler Harvest Subtotals,In-river Harvest,1999,5962.0,6090.0,60.0
Angler Harvest Subtotals,In-river Harvest,2000,4954.0,5014.0,
Angler Harvest Subtotals,In-river Harvest,2001,271.0,14660.0,14931.0
Angler Harvest Subtotals,In-river Harvest,1999,303.0,29415.0,29718.0
Angler Harvest Subtotals,In-river Harvest,2000,399.0,38645.0,39044.0
Angler Harvest Subtotals,In-river Harvest,2001,,1887.0,16942.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2002,274.0,3285.0,3559.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2003,180.0,1589.0,1769.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2004,748.0,725.0,1473.0
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,2002,284.0,3268.0,3552.0
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,2003,369.0,3336.0,3705.0
Klamath River (Hwy 101 to Coon Cr Falls),In-river Harvest,2004,1493.0,1472.0,2965.0
Klamath River (Coon Cr Falls to IGH),In-river Harvest,2002,93.0,3216.0,3309.0
Klamath River (Coon Cr Falls to IGH),In-river Harvest,2003,40.0,2397.0,2437.0
Klamath River (Coon Cr Falls to IGH),In-river Harvest,2004,52.0,1266.0,1318.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2002,219.0,726.0,945.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2003,225.0,2358.0,2583.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2004,448.0,540.0,988.0
Angler Harvest Subtotals,In-river Harvest,2002,,870.0,10495.0
Angler Harvest Subtotals,In-river Harvest,2003,11365.0,814.0,9680.0
Angler Harvest Subtotals,In-river Harvest,2004,10494.0,2741.0,4003.0
Angler Harvest Subtotals,In-river Harvest,2002,6744.0,,
Angler Harvest Subtotals,In-river Harvest,2003,17.0,20149.0,20166.0
Angler Harvest Subtotals,In-river Harvest,2004,15.0,22688.0,22703.0
Angler Harvest Subtotals,In-river Harvest,2002,75.0,21037.0,21112.0
Angler Harvest Subtotals,In-river Harvest,2003,,41.0,3257.0
Angler Harvest Subtotals,In-river Harvest,2004,3298.0,17.0,4575.0
Angler Harvest Subtotals,In-river Harvest,2002,4592.0,73.0,3077.0
Angler Harvest Subtotals,In-river Harvest,2003,3150.0,,68.0
Angler Harvest Subtotals,In-river Harvest,2004,1168.0,1236.0,12.0
Angler Harvest Subtotals,In-river Harvest,2002,2771.0,2783.0,20.0
Angler Harvest Subtotals,In-river Harvest,2003,1689.0,1709.0,
Angler Harvest Subtotals,In-river Harvest,2004,126.0,24574.0,24700.0
Angler Harvest Subtotals,In-river Harvest,2002,44.0,30034.0,30078.0
Angler Harvest Subtotals,In-river Harvest,2003,168.0,25803.0,25971.0
Angler Harvest Subtotals,In-river Harvest,2004,,996.0,35069.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2005,311.0,243.0,554.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2006,60.0,1.0,61.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2007,20.0,1097.0,1117.0
Klamath River (Hwy 101 to Weitchpec),In-river Harvest,2005,595.0,468.0,1063.0
Klamath River (Hwy 101 to Weitchpec),In-river Harvest,2006,4421.0,38.0,4459.0
Klamath River (Hwy 101 to Weitchpec),In-river Harvest,2007,218.0,2211.0,2429.0
Klamath River (Weitchpec to IGH),In-river Harvest,2005,6.0,318.0,324.0
Klamath River (Weitchpec to IGH),In-river Harvest,2006,721.0,18.0,739.0
Klamath River (Weitchpec to IGH),In-river Harvest,2007,19.0,1667.0,1686.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2005,118.0,956.0,1074.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2006,325.0,5.0,330.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2007,112.0,1337.0,1449.0
Angler Harvest Subtotals,In-river Harvest,2005,,1030.0,1985.0
Angler Harvest Subtotals,In-river Harvest,2006,3015.0,5527.0,
Angler Harvest Subtotals,In-river Harvest,2007,5589.0,369.0,6312.0
Angler Harvest Subtotals,In-river Harvest,2005,6681.0,,
Angler Harvest Subtotals,In-river Harvest,2006,21.0,2293.0,2314.0
Angler Harvest Subtotals,In-river Harvest,2007,30.0,2726.0,2756.0
Angler Harvest Subtotals,In-river Harvest,2005,16.0,23475.0,23491.0
Angler Harvest Subtotals,In-river Harvest,2006,,38.0,3314.0
Angler Harvest Subtotals,In-river Harvest,2007,3352.0,240.0,3396.0
Angler Harvest Subtotals,In-river Harvest,2005,3636.0,5.0,1800.0
Angler Harvest Subtotals,In-river Harvest,2006,1805.0,,11.0
Angler Harvest Subtotals,In-river Harvest,2007,2409.0,2420.0,145.0
Angler Harvest Subtotals,In-river Harvest,2005,4161.0,4306.0,0.0
Angler Harvest Subtotals,In-river Harvest,2006,2298.0,2298.0,
Angler Harvest Subtotals,In-river Harvest,2007,70.0,8016.0,8086.0
Angler Harvest Subtotals,In-river Harvest,2005,415.0,10283.0,10698.0
Angler Harvest Subtotals,In-river Harvest,2006,21.0,27573.0,27594.0
Angler Harvest Subtotals,In-river Harvest,2007,,1100.0,10001.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2008,521.0,141.0,662.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2009,319.0,1191.0,1510.0
Klamath River (below Hwy 101 bridge),In-river Harvest,2010,162.0,510.0,672.0
Klamath River (Hwy 101 to Weitchpec),In-river Harvest,2008,3358.0,896.0,4254.0
Klamath River (Hwy 101 to Weitchpec),In-river Harvest,2009,1559.0,2015.0,3574.0
Klamath River (Hwy 101 to Weitchpec),In-river Harvest,2010,1320.0,1225.0,2545.0
Klamath River (Weitchpec to IGH),In-river Harvest,2008,160.0,523.0,683.0
Klamath River (Weitchpec to IGH),In-river Harvest,2009,155.0,1614.0,1769.0
Klamath River (Weitchpec to IGH),In-river Harvest,2010,88.0,875.0,963.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2008,269.0,359.0,628.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2009,181.0,831.0,1012.0
Trinity River basin above Weitchpec aa/,In-river Harvest,2010,261.0,425.0,686.0
Angler Harvest Subtotals,In-river Harvest,2008,,4308.0,1919.0
Angler Harvest Subtotals,In-river Harvest,2009,6227.0,2214.0,5651.0
Angler Harvest Subtotals,In-river Harvest,2010,7865.0,1831.0,3035.0
Angler Harvest Subtotals,In-river Harvest,2008,4866.0,,
Angler Harvest Subtotals,In-river Harvest,2009,302.0,17710.0,18012.0
Angler Harvest Subtotals,In-river Harvest,2010,43.0,19465.0,19508.0
Angler Harvest Subtotals,In-river Harvest,2008,20.0,21725.0,21745.0
Angler Harvest Subtotals,In-river Harvest,2009,,187.0,2636.0
Angler Harvest Subtotals,In-river Harvest,2010,2823.0,39.0,4769.0
Angler Harvest Subtotals,In-river Harvest,2008,4808.0,156.0,4461.0
Angler Harvest Subtotals,In-river Harvest,2009,4617.0,,152.0
Angler Harvest Subtotals,In-river Harvest,2010,1913.0,2065.0,96.0
Angler Harvest Subtotals,In-river Harvest,2008,4153.0,4249.0,252.0
Angler Harvest Subtotals,In-river Harvest,2009,3701.0,3953.0,
